Region,Country,State,City,Month,Day,Year,AvgTemperature
North America,US,New York,New York City,1,21,2002,36.1
North America,US,New York,New York City,1,22,2002,41.4
North America,US,New York,New York City,1,23,2002,44.2
North America,US,New York,New York City,1,24,2002,46.8
North America,US,New York,New York City,1,25,2002,44.7
North America,US,New York,New York City,1,26,2002,45.9
North America,US,New York,New York City,1,27,2002,49.4
North America,US,New York,New York City,1,28,2002,53.2
North America,US,New York,New York City,1,29,2002,57.6
North America,US,New York,New York City,1,30,2002,58.6
North America,US,New York,New York City,1,31,2002,40.0
North America,US,New York,New York City,2,1,2002,39.9
North America,US,New York,New York City,2,2,2002,37.2
North America,US,New York,New York City,2,3,2002,36.1
North America,US,New York,New York City,2,4,2002,38.7
North America,US,New York,New York City,2,5,2002,27.5
North America,US,New York,New York City,2,6,2002,35.9
North America,US,New York,New York City,2,7,2002,39.9
North America,US,New York,New York City,2,8,2002,43.3
North America,US,New York,New York City,2,9,2002,42.7
North America,US,New York,New York City,2,10,2002,42.9
North America,US,New York,New York City,2,11,2002,44.1
North America,US,New York,New York City,2,12,2002,32.6
North America,US,New York,New York City,2,13,2002,39.2
North America,US,New York,New York City,2,14,2002,29.5
North America,US,New York,New York City,2,15,2002,39.2
North America,US,New York,New York City,2,16,2002,48.2
North America,US,New York,New York City,2,17,2002,44.3
North America,US,New York,New York City,2,18,2002,36.7
North America,US,New York,New York City,2,19,2002,40.0
North America,US,New York,New York City,2,20,2002,47.5
North America,US,New York,New York City,2,21,2002,54.0
North America,US,New York,New York City,2,22,2002,48.6
North America,US,New York,New York City,2,23,2002,41.1
North America,US,New York,New York City,2,24,2002,38.4
North America,US,New York,New York City,2,25,2002,42.4
North America,US,New York,New York City,2,26,2002,48.0
North America,US,New York,New York City,2,27,2002,42.8
North America,US,New York,New York City,2,28,2002,32.8
North America,US,New York,New York City,3,1,2002,37.6
North America,US,New York,New York City,3,2,2002,43.1
North America,US,New York,New York City,3,3,2002,52.7
North America,US,New York,New York City,3,4,2002,39.8
North America,US,New York,New York City,3,5,2002,27.1
North America,US,New York,New York City,3,6,2002,41.7
North America,US,New York,New York City,3,7,2002,53.5
North America,US,New York,New York City,3,8,2002,45.1
North America,US,New York,New York City,3,9,2002,48.7
North America,US,New York,New York City,3,10,2002,47.2
North America,US,New York,New York City,3,11,2002,33.5
North America,US,New York,New York City,3,12,2002,41.9
North America,US,New York,New York City,3,13,2002,41.9
North America,US,New York,New York City,3,14,2002,50.5
North America,US,New York,New York City,3,15,2002,51.6
North America,US,New York,New York City,3,16,2002,52.2
North America,US,New York,New York City,3,17,2002,36.7
North America,US,New York,New York City,3,18,2002,36.9
North America,US,New York,New York City,3,19,2002,40.4
North America,US,New York,New York City,3,20,2002,41.8
North America,US,New York,New York City,3,21,2002,43.8
North America,US,New York,New York City,3,22,2002,31.2
North America,US,New York,New York City,3,23,2002,34.8
North America,US,New York,New York City,3,24,2002,46.8
North America,US,New York,New York City,3,25,2002,45.0
North America,US,New York,New York City,3,26,2002,40.1
North America,US,New York,New York City,3,27,2002,45.9
North America,US,New York,New York City,3,28,2002,43.8
North America,US,New York,New York City,3,29,2002,49.4
North America,US,New York,New York City,3,30,2002,56.9
North America,US,New York,New York City,3,31,2002,56.8
North America,US,New York,New York City,4,1,2002,51.7
North America,US,New York,New York City,4,2,2002,48.2
North America,US,New York,New York City,4,3,2002,57.2
North America,US,New York,New York City,4,4,2002,43.9
North America,US,New York,New York City,4,5,2002,39.1
North America,US,New York,New York City,4,6,2002,38.7
North America,US,New York,New York City,4,7,2002,38.1
North America,US,New York,New York City,4,8,2002,47.3
North America,US,New York,New York City,4,9,2002,60.8
North America,US,New York,New York City,4,10,2002,59.4
North America,US,New York,New York City,4,11,2002,54.5
North America,US,New York,New York City,4,12,2002,48.9
North America,US,New York,New York City,4,13,2002,60.0
North America,US,New York,New York City,4,14,2002,64.7
North America,US,New York,New York City,4,15,2002,66.0
North America,US,New York,New York City,4,16,2002,77.5
North America,US,New York,New York City,4,17,2002,81.7
North America,US,New York,New York City,4,18,2002,81.6
North America,US,New York,New York City,4,19,2002,72.3
North America,US,New York,New York City,4,20,2002,64.8
North America,US,New York,New York City,4,21,2002,53.6
North America,US,New York,New York City,4,22,2002,48.5
North America,US,New York,New York City,4,23,2002,45.9
North America,US,New York,New York City,4,24,2002,49.8
North America,US,New York,New York City,4,25,2002,49.2
North America,US,New York,New York City,4,26,2002,49.1
North America,US,New York,New York City,4,27,2002,51.3
North America,US,New York,New York City,4,28,2002,50.8
North America,US,New York,New York City,4,29,2002,50.5
North America,US,New York,New York City,4,30,2002,47.8
North America,US,New York,New York City,5,1,2002,55.2
North America,US,New York,New York City,5,2,2002,53.2
North America,US,New York,New York City,5,3,2002,55.7
North America,US,New York,New York City,5,4,2002,54.3
North America,US,New York,New York City,5,5,2002,59.4
North America,US,New York,New York City,5,6,2002,61.5
North America,US,New York,New York City,5,7,2002,65.3
North America,US,New York,New York City,5,8,2002,65.6
North America,US,New York,New York City,5,9,2002,53.6
North America,US,New York,New York City,5,10,2002,62.4
North America,US,New York,New York City,5,11,2002,61.6
North America,US,New York,New York City,5,12,2002,56.7
North America,US,New York,New York City,5,13,2002,52.8
North America,US,New York,New York City,5,14,2002,54.8
North America,US,New York,New York City,5,15,2002,55.9
North America,US,New York,New York City,5,16,2002,67.9
North America,US,New York,New York City,5,17,2002,72.6
North America,US,New York,New York City,5,18,2002,51.5
North America,US,New York,New York City,5,19,2002,49.9
North America,US,New York,New York City,5,20,2002,50.8
North America,US,New York,New York City,5,21,2002,51.7
North America,US,New York,New York City,5,22,2002,56.1
North America,US,New York,New York City,5,23,2002,61.4
North America,US,New York,New York City,5,24,2002,68.6
North America,US,New York,New York City,5,25,2002,64.5
North America,US,New York,New York City,5,26,2002,59.0
North America,US,New York,New York City,5,27,2002,63.0
North America,US,New York,New York City,5,28,2002,68.4
North America,US,New York,New York City,5,29,2002,69.0
North America,US,New York,New York City,5,30,2002,69.7
North America,US,New York,New York City,5,31,2002,71.9
North America,US,New York,New York City,6,1,2002,76.8
North America,US,New York,New York City,6,2,2002,75.3
North America,US,New York,New York City,6,3,2002,65.4
North America,US,New York,New York City,6,4,2002,65.4
North America,US,New York,New York City,6,5,2002,70.6
North America,US,New York,New York City,6,6,2002,73.2
North America,US,New York,New York City,6,7,2002,61.3
North America,US,New York,New York City,6,8,2002,60.9
North America,US,New York,New York City,6,9,2002,66.8
North America,US,New York,New York City,6,10,2002,74.2
North America,US,New York,New York City,6,11,2002,74.7
North America,US,New York,New York City,6,12,2002,81.6
North America,US,New York,New York City,6,13,2002,61.9
North America,US,New York,New York City,6,14,2002,59.9
North America,US,New York,New York City,6,15,2002,58.3
North America,US,New York,New York City,6,16,2002,66.7
North America,US,New York,New York City,6,17,2002,70.3
North America,US,New York,New York City,6,18,2002,-99.0
North America,US,New York,New York City,6,19,2002,-99.0
North America,US,New York,New York City,6,20,2002,-99.0
North America,US,New York,New York City,6,21,2002,-99.0
North America,US,New York,New York City,6,22,2002,77.4
North America,US,New York,New York City,6,23,2002,80.9
North America,US,New York,New York City,6,24,2002,82.8
North America,US,New York,New York City,6,25,2002,78.3
North America,US,New York,New York City,6,26,2002,80.4
North America,US,New York,New York City,6,27,2002,82.9
North America,US,New York,New York City,6,28,2002,76.8
North America,US,New York,New York City,6,29,2002,78.5
North America,US,New York,New York City,6,30,2002,80.1
North America,US,New York,New York City,7,1,2002,82.7
North America,US,New York,New York City,7,2,2002,85.9
North America,US,New York,New York City,7,3,2002,89.4
North America,US,New York,New York City,7,4,2002,89.2
North America,US,New York,New York City,7,5,2002,81.7
North America,US,New York,New York City,7,6,2002,74.1
North America,US,New York,New York City,7,7,2002,76.7
North America,US,New York,New York City,7,8,2002,81.4
North America,US,New York,New York City,7,9,2002,82.3
North America,US,New York,New York City,7,10,2002,77.2
North America,US,New York,New York City,7,11,2002,70.7
North America,US,New York,New York City,7,12,2002,72.1
North America,US,New York,New York City,7,13,2002,74.0
North America,US,New York,New York City,7,14,2002,75.2
North America,US,New York,New York City,7,15,2002,74.8
North America,US,New York,New York City,7,16,2002,81.0
North America,US,New York,New York City,7,17,2002,82.6
North America,US,New York,New York City,7,18,2002,85.4
North America,US,New York,New York City,7,19,2002,82.0
North America,US,New York,New York City,7,20,2002,76.2
North America,US,New York,New York City,7,21,2002,75.7
North America,US,New York,New York City,7,22,2002,79.0
North America,US,New York,New York City,7,23,2002,84.3
North America,US,New York,New York City,7,24,2002,73.5
North America,US,New York,New York City,7,25,2002,71.3
North America,US,New York,New York City,7,26,2002,68.3
North America,US,New York,New York City,7,27,2002,70.4
North America,US,New York,New York City,7,28,2002,76.0
North America,US,New York,New York City,7,29,2002,85.8
North America,US,New York,New York City,7,30,2002,88.7
North America,US,New York,New York City,7,31,2002,83.9
North America,US,New York,New York City,8,1,2002,85.6
North America,US,New York,New York City,8,2,2002,85.0
North America,US,New York,New York City,8,3,2002,79.1
North America,US,New York,New York City,8,4,2002,83.6
North America,US,New York,New York City,8,5,2002,84.5
North America,US,New York,New York City,8,6,2002,77.0
North America,US,New York,New York City,8,7,2002,71.4
North America,US,New York,New York City,8,8,2002,74.4
North America,US,New York,New York City,8,9,2002,75.6
North America,US,New York,New York City,8,10,2002,77.6
North America,US,New York,New York City,8,11,2002,79.0
North America,US,New York,New York City,8,12,2002,81.7
North America,US,New York,New York City,8,13,2002,85.7
North America,US,New York,New York City,8,14,2002,85.4
North America,US,New York,New York City,8,15,2002,82.2
North America,US,New York,New York City,8,16,2002,82.7
North America,US,New York,New York City,8,17,2002,84.8
North America,US,New York,New York City,8,18,2002,85.2
North America,US,New York,New York City,8,19,2002,84.8
North America,US,New York,New York City,8,20,2002,77.6
North America,US,New York,New York City,8,21,2002,76.0
